PC-01 PC-02 PC-03 PC-04 PC-05 PC-06 PC-07 PC-08 PC-09 PC-10 PC-11 PC-12 PC-13 PC-14 PC-15 PC-16 PC-17 PC-18 PC-19 PC-20 PC-21 PC-22 PC-23 PC-24 PC-25 PC-26 PC-27 PC-28 PC-29 PC-30 PC-31 PC-32 PC-33 PC-34 PC-35 PC-36 PC-37 PC-38 PC-39 PC-40 PC-41 PC-42 PC-43 PC-44 PC-45 PC-46 PC-47 PC-48 PC-49 PC-50 PC-51 PC-52 PC-53 PC-54 PC-55 PC-56 PC-57 PC-58 PC-59 PC-60 PC-61 PC-62 PC-63 PC-64 PC-65 PC-66 PC-67 PC-68 PC-69 PC-70 PC-71 PC-72 PC-73 PC-74 PC-75 PC-76 PC-77 PC-78 PC-79 PC-80 PC-81 PC-82 PC-83 PC-84 PC-85 PC-86 PC-87 PC-88 PC-89 PC-90 PC-91 PC-92 PC-93 PC-94 PC-95 PC-96 PC-97 PC-98 PC-99 PC-100 PC-101 PC-102 PC-103 PC-104 PC-105 PC-106 PC-107 PC-108 PC-109 PC-110 PC-111 PC-112 PC-113 PC-114
DPCh_plate1_F08_S68 0.082647352689077 0.0675828013713985 -0.0607850548916519 0.132055215713866 -0.204036616844563 0.0270276071530503 -0.0148725238547457 -0.0381613558297619 0.00286251074938495 0.022186010908717 0.0174863902374936 0.095588558006793 -0.0606375167208886 -0.0231387636951144 0.032347399362367 0.113266802814105 0.0619354233171617 0.181895414302013 -0.173209938989843 -0.0791797100138551 0.0871579922914181 0.109943429994538 -0.140909802070132 -0.0199786695303798 -0.175745582648421 -0.121164576063282 0.0589753847442967 -0.170467418236718 -0.324027039302203 0.0192910628382444 -0.0459861183402136 -0.215796532619905 -0.00338057836580209 -0.107652038414189 0.101291452853038 -0.490228777281052 0.0883504759526563 0.22749394504294 0.0974311698883725 0.0643976853311848 -0.0948493593021641 -0.0946081566594345 -0.113657659549996 0.0178654017366301 -0.0100152437699011 -0.102896029941323 0.00277510984655034 -0.0189506671214867 -0.110145031540262 -0.0297914101450671 0.110589712499327 0.0520522756542162 0.0155478358170913 0.117082090783969 -0.140673858875577 0.0733252474803233 -0.00747171741400481 0.0964908890790047 -0.0319413583990457 0.00551253592337396 -0.0358746598883752 -0.0439582249470284 -0.0361986552629321 -0.0892967672298501 -0.0450298737579464 0.0367939843155342 0.0667785787389445 -0.102701778797289 0.013056958663559 0.0627012660141542 0.0353562821519968 0.0329329711307939 0.0358243035493022 -0.0906591928305192 -0.022975442102807 -0.0493381037321473 0.0439723116554378 0.0230496558084115 0.00730862995920673 -0.0321038027642452 -0.0624110199105414 0.0376264698570016 -0.0363500611460754 0.080757035054875 0.0485344219697376 -0.0122445378558127 0.0385849937471971 0.00321634093742811 0.00181986486735684 -0.000680490514830029 0.0575012040726081 -0.0321044085268969 0.0169989375250832 -0.0586386953354256 0.0192143806438245 -0.0561947861086523 -0.00695997205478709 -0.00549718170396373 -0.0138903471099213 -0.00627470466226993 -0.0179519102767382 0.0215716369505172 0.0134340355422143 -0.00814423448411095 0.0181628039798221 0.0229725785389632 -0.0148982999793905 0.022365456226049 -0.0253064207818775 0.000742234358581403 -0.0225609907656456 -0.00990314307817219 -0.0164146404863205 -0.0919784266171068
DPCh_plate1_F09_S69 -0.108712656289112 -0.00910304302332354 0.0952136170252435 0.0890609572764024 0.0250358857633471 -0.0256163656447198 0.057583288758735 -0.0101692229316354 -0.0587397102001977 0.0666708592391037 -0.00659768051111998 -0.13525217419428 0.00259065568350337 -0.0303340576505737 -0.00425218924131292 -0.0226811888712385 0.0144270287455447 0.017385474718312 -0.0665933590022956 0.113735441974461 -0.280074303197167 0.241470325741188 0.0156554648770592 -0.0787124231414305 -0.0786212911934551 0.0978766069590421 -0.116105461343435 0.0731518186993369 -0.000236799378047911 -0.144876776206688 -0.0848986579260001 0.0977710484047407 0.124832736184152 -0.170154513711355 0.188184852835871 -0.108666916245406 0.0265826203790519 -0.101927235760252 -0.0697536783727953 -0.102577806365681 0.167650033079257 -0.0234603095160427 0.146154353065469 -0.165282938055393 -0.117473428710285 -0.160192675319733 -0.128419349900207 -0.0417971453854505 -0.161076936111284 0.0030785563677275 0.0432148651489836 0.0178311925589534 -0.0690479221470495 0.0817639937778545 -0.0601606439583196 -0.1083774353617 0.0560014367695396 -0.069963657539171 0.0136710687625458 0.102565340309442 0.0201823005062565 -0.0971681684200187 0.0493758700773397 0.089362436677899 0.00620722065540731 -0.0288556406401925 0.134637657060121 0.108158004868608 0.0985849137637247 -0.0702277422044072 0.0262124061318556 -0.099585165802845 -0.0768667522042537 -0.0421025578461929 0.236222497201074 0.0954225530154942 0.0394222194774314 0.024277436916333 -0.0229896052156816 0.0242433227843177 0.110490018695192 -0.201828533132366 -0.0703803850730886 0.0353808017356013 0.108093490646911 0.137871479523446 -0.117803179594792 0.104213329227025 0.0676025349053792 -0.0896003353274944 0.124881156172165 0.0427857088991571 0.0812714885371076 -0.0140688599987962 0.222912723894134 -0.0382256516225285 0.000218600669479713 0.0562627525183211 0.0200825280162836 0.00119899412661784 -0.0284431772241901 -0.034972802188843 -0.061305880074401 0.0307233369501939 -0.0145640409183401 -0.038494829467514 0.0320957807775064 -0.0125902782870677 0.00559139471822912 0.0198789952180249 0.0207733755314412 -0.0141087510137573 -0.0100226207339219 -0.0966385246114432
DPCh_plate1_F10_S70 -0.110503781258574 -0.00518547179201061 0.0761478027032242 0.159439228852099 0.0663676670543037 0.0981149940824496 0.0291057388537817 -0.0343747969061649 0.0877520515046132 0.0453888368377421 -0.133518921950194 -0.153586634369091 -0.341408421046513 0.112378515190877 0.084964455790223 0.00806401472037454 -0.033995840014735 -0.145291901283506 -0.0982642905954698 -0.0515713766470021 -0.00048388397904884 0.0392886730467708 0.0347586406800149 -0.0953893488363685 -0.0188187356889082 0.0416239894507734 -0.06936274602588 -0.0438443691502769 -0.0269271390941153 0.106568521694908 0.0365659878420983 -0.0280948083077131 -0.0268259204590546 0.114216599833879 -0.0837712365157851 0.0286948210378288 -0.0159225899901515 0.0326973711844746 0.0728364465633341 0.00996709317682652 0.0177802107406016 0.0594562194185507 -0.0517995502434324 0.168804494216351 0.0515980341006557 0.0952908849326852 0.0461697586706341 0.0135995167443422 0.0346430219589089 -0.145858939991649 0.107454819253379 -0.162565530340835 -0.0563283457290706 -0.121738734450768 -0.129420307891267 0.0566512175648637 0.0551774373701116 0.0886713679686232 -0.00182742874966711 -0.0606577612899546 0.0466357492724672 0.174934349302847 0.030588274876518 0.119246032197029 -0.0283998126035565 0.115254301378051 -0.0857144555139668 0.136863550646565 0.0453361930424546 0.120765791452731 0.139595439667033 0.0399613156515568 -0.0120708619009339 -0.0991142633410807 0.0907042211753649 -0.0596496749100026 0.0395765908574136 0.16955246000992 -0.178341909834143 0.126905378878631 -0.018263841588783 -0.0159062109032685 -0.152004804217855 0.0684257796399938 -0.281261544422613 0.00693420503537803 -0.115505006878402 0.0983434883876791 0.193519013578421 -0.183343068079564 0.137934175977321 0.0434682169256427 -0.0290955664112107 -0.0619753457396489 -0.0499181528790504 0.0611142629901104 0.0333249270556073 0.0108484213904846 -0.0470186436726531 0.096920837539187 -0.0215259372284834 0.041716253578398 -0.0554012240958559 -0.0143110037422759 -0.0636332667686518 0.0347855985315981 -0.00529311433354769 0.0213497511384845 0.00245335053682326 -0.00683807514914274 0.000291922290047993 0.0124485845731069 0.0152301159284035 -0.096048633502057
DPCh_plate1_F11_S71 -0.107468451195775 -0.00912806291442368 0.0669449537447145 -0.098773020248733 -0.0771928796598373 -0.135340149006553 -0.0319629667672059 0.0119090018234951 -0.0474179099351854 -0.0468016613845079 0.0183364610056662 -0.0345054002700584 0.0290718916107673 -0.106108609230044 -0.126098253889935 0.0893929638109426 0.0702148787570371 0.0410983028198212 0.181089650000378 -0.0196874280253695 0.031461234732042 -0.00645521078538219 -0.0154155083556869 -0.0127949807053239 0.0296902892376655 -0.034554924688115 -0.0626509179700099 -0.0138536641998964 -0.0189753689135969 0.0665163339271449 0.139914989210664 -0.090091266037864 -0.051890032301732 -0.0208650176201781 0.143634719792622 0.0709499514623292 -0.0579070074211773 0.110158922318301 -0.0179408710496636 -0.0304110056822189 -0.0899089143338317 -0.0556960536453036 0.0160424795780502 -0.0106588019820255 -0.0812933997480823 0.0184307289005613 -0.0404607873487055 -0.0453223510325057 0.121577558424549 0.201846931377699 -0.145270411710483 0.266262342758379 -0.145703827193393 -0.0691835769054567 -0.0565042495399122 0.0144510785398099 -0.0603490085089735 0.0819465489175097 -0.0882775174506464 0.0930723632468513 -2.39089550653e-05 0.237355426915229 -0.0943479719171672 0.101970606308623 -0.00448501919257579 0.0549010539176353 -0.0651537601655681 0.169938530323984 -0.0638262340698424 0.00589624901626102 0.0848173971962801 0.0708266024139581 -0.123517966131579 -0.0910715712312247 0.115319971147065 0.115279654982847 -0.070918663605451 0.322407856954168 -0.0668086687378549 0.00352102996206566 0.0431671362721713 0.243164287848402 -0.00766809654077333 0.0919706962198773 0.0439496947282899 -0.0894464462692488 0.107953704773324 -0.0552628153298325 -0.0245183863181975 0.0528882912454622 -0.0270341991566249 0.0560201650860612 0.133819611618569 -0.0280369090153153 0.147590647882686 -0.0723025247818745 -0.0983431455368172 0.0562952825653038 -0.0378312777923566 -0.0108255122631338 -0.178927966896423 0.0381341612987453 -0.225983900976657 0.0293969332715726 0.0465641976333302 0.00974441963890115 0.0336657805985121 0.0432804674696269 -0.000542549001712315 0.0331841232665998 0.0229646200995253 -0.0235392212812326 0.0112193374155696 -0.0956681229523327
DPCh_plate1_F12_S72 -0.10800068707008 -0.014703611332014 0.0934485688191397 -0.0936469688423186 -0.0775980523792118 -0.124780039088475 0.00690929600213582 -0.00226744457823065 0.066131624969337 -0.00815990638241453 -0.0270503577665746 0.0653714543373827 0.0312218422709893 -0.0104719577223945 0.0422266877862781 -0.069206479171641 -0.0810026262384958 -0.031853946221637 -0.066838864495149 0.00285884943831328 0.0517913420054283 -0.0106789901021476 -0.0645435619203707 -0.0353330185185944 0.0127011263529526 -0.0144469208584284 -0.0516150691311083 -0.00964918046932907 0.0310265258811867 -0.088294554348856 -0.0434806073704171 0.0140777687878613 -0.0176300553232252 -0.00634598749567644 -0.0302418224114566 -0.0482353240108696 -0.0301587066570902 -0.0556722591721295 -0.0188677417904431 -0.0116122421201279 0.193089843186924 -0.0726102147920527 -0.0218953857288479 -0.106693180538033 0.00614781495645987 0.0423246618550869 -0.0802686596319098 -0.0416603313991215 -0.0192632588287646 -0.13694760691265 0.0558856335701312 -0.0360753219566592 -0.139644800406297 0.0748186899164506 -0.0462230469459713 0.045871089627234 -0.135903760221346 -0.0583823699269394 0.0379488860287021 0.166819501141024 0.00373289917035254 0.0946170719586395 -0.0176704830752092 -0.147419952533018 0.129031915843952 0.0895560537668149 -0.045469970381527 -0.00338552936105401 -0.0832070145277256 -0.00845241018786376 -0.0234798648187795 -0.0495440897170161 -0.029217734301442 0.221007151429331 -0.195284554274643 -0.137270677821505 -0.0655755077858802 -0.0968771063261845 -0.14161123653606 -0.159046185922505 -0.228867083141407 0.282167400807886 0.14904240624894 -0.0918737867395387 0.144109309167484 0.210852479858803 0.0064139295413456 0.0518541592791328 0.0590932011491694 -0.189118120977155 0.106219640828707 0.186239350414106 -0.0086881941821353 -0.0377856600996156 -0.0703872228699562 0.085010721832196 0.182551599470579 0.0788854355161411 -0.0147128723944413 0.18905330871128 -0.0889495953768378 0.0951634595177052 -0.213102737699338 -0.0286324125147537 0.0199112437830398 0.0191196068902886 0.0851354743930422 -0.0221234671195919 0.0304519324129963 0.00494387643069159 0.00895572255648556 -0.024037173403105 -0.00428128718165644 -0.0961918159412234
DPCh_plate1_G01_S73 -0.0994249644925492 0.00568692481064703 -0.0761423101037179 -0.0683474181533241 -0.019695527447764 0.014457673593307 -0.0707295932202752 0.0530074369934834 0.0709940060963635 -0.170313247269288 -0.0441834754244181 -0.0452811707614203 0.0817078908440669 0.0668465850587682 0.215224943950615 -0.0550038713527777 0.0262846957975214 0.0471766780657464 -0.0371762477751495 0.276122667355281 -0.174834848150637 -0.228921348759637 -0.413376393548107 -0.135323290792865 0.0171550420369376 -0.168502081914017 0.0542196102134727 -0.164594611542881 0.135490282946408 -0.157529501232705 -0.0919621965583107 -0.0411137131376596 -0.0802330095627394 0.242405996395388 -0.082207119833602 0.0100448600343377 -0.0241102170720546 0.089500675629313 -0.25791163291062 0.277160328037336 0.00204699843510903 0.106838691476504 -0.181474725024848 -0.0919792290038828 0.0377553740923613 -0.105275160575515 -0.0222213170689399 -0.0178877375665037 -0.0220194406263085 -0.0234409371131987 -0.0424145057598823 0.0273531680976029 -0.0728291530737115 0.0498121296387955 0.104538141836488 -0.0771257617339776 0.023149203246031 0.0832129875778143 -0.00234479526102592 -0.0485644304360304 0.0141750570779291 -0.0691550841021713 0.0169316308963663 0.0839922763828855 -0.0764081662654718 -0.0295557898777725 0.0338069180733295 -0.0263709814984253 0.0374062810953626 0.0181709786402213 -0.0435109723864948 0.0462000824625137 -0.0380051117742041 0.0220862666257231 0.0847727281373916 0.0250286223327281 0.00249259622254332 0.106001036278618 0.026529026318964 0.0552470075902555 0.05840615442856 -0.00100599023663086 -0.0487832413323342 0.0505853397955621 -0.00886198493087981 -0.00645836019900499 0.00191890325710787 0.00234458473957244 0.027652032174067 -0.0574906549346702 0.0112409796761201 0.00807779567917239 0.00356983461214123 -0.0114465723976208 0.0358782837429604 0.0152367986073904 0.0322605986911715 -0.00616816665976367 -0.00234250598643569 0.00444984197190722 -0.00253894179042835 -0.00141427741458692 -0.0150106180819345 0.000735384647530433 0.0330990264083762 -0.00547179650679635 0.00545896854893641 0.019278612409617 0.0228390309296758 -0.0181540949627541 -0.0305973109692181 0.0176701338677884 -0.0131507724305891 -0.0938718355100667
DPCh_plate1_G02_S74 -0.0990493886510881 0.00556611231593741 -0.157312102501959 -0.168869964232281 -0.00641047921243433 0.126587733265127 -0.0118971942522106 -0.0395753376038473 0.0783737272246712 -0.159384994880064 -0.0325428013987775 0.0351220641823129 0.000448046195930826 -0.226352709031341 0.0738122434851612 -0.130864680227783 -0.138633141984893 0.102705181410617 -0.190127523924381 0.00183918545200324 -0.0271747282229759 -0.111235425660285 -0.0239016869878043 -0.110502472951154 0.0946437576568132 -0.203736658843792 0.0991231919192722 0.23561959732699 -0.0298109037442749 0.0959552637385516 0.0333250419775738 -0.428946431684606 -0.0625429633576607 0.0716198600682241 -0.0167668242835373 0.176416753244604 0.0625149908323113 -0.10214579986125 0.222103262514689 -0.184597659432734 -0.0425100635290477 0.014644523426959 0.244061977596936 -0.00752160405481087 0.0175500703212265 -0.0951721175424121 -0.16289155632444 -0.10303903963863 -0.159116927887046 0.163963568932403 -0.0202515616949526 -0.0836814497194079 0.0201561804728138 0.0283832322475106 -0.172075228427789 -0.0085797561847043 0.0271871695116581 -0.049583239801426 0.0184966569940769 0.097342960633688 0.0233162264893765 -0.0837274921205952 0.0442695641586354 0.0387039349112634 0.0149340493917043 -0.0352932904730869 -0.0560363521789429 0.0102083739209188 -0.0242138150210422 -0.0638239083538605 0.0237093052547943 -0.0214973124979545 0.0833865644187153 -0.0239678949303064 0.0312977767773932 -0.00151894841571171 0.0285429680308403 -0.00913494800836894 -0.00016549840788265 0.0102822999060134 -0.0225197375898671 -0.00814193838908669 -0.0455211826708826 -0.00256614158877465 -0.0705186559407319 -0.0233688814677501 -0.00222696031729534 0.048364313443478 -0.019910976273328 -0.00825905747193404 0.0113223956690187 -0.00549318945369695 -0.0142942150342576 0.0030707661360186 0.00512271297122703 0.0103927534062353 0.0241092626107253 0.00325540031359786 -0.0025982757333896 0.00841236519324279 0.00884725293507851 0.030646732801346 0.00643700981867704 -0.0274041790058012 -0.0477975388936117 0.0364171133846466 -0.00251181136859779 -0.00379622926789966 -0.0377168899145063 -0.00207798207510373 0.0130344432562824 -0.00373059353629095 -0.00505596229716671 -0.0928133841010227
DPCh_plate1_G03_S75 -0.104310120405873 -0.00567343191540433 -0.0600978257702483 -0.0272797185485292 0.0329741649679641 0.0753990824257197 0.0765025885048016 0.000335142036923238 0.0963534088689001 -0.0346927712955171 -0.0431134961661144 -0.0597512279359165 0.138025323811165 0.0587934411573695 -0.0682481616855624 0.0264802183225047 -0.123212988647214 0.0727156945502262 -0.0970063933584645 -0.145567189855027 -0.0116105333192186 -0.00210929543320971 0.00352525872884224 0.113226144878243 -0.00835371811210171 0.00337957294475301 0.0797405494468615 -0.0767956890758174 0.0153961434038503 -0.0685229388308985 -0.0504389829394139 0.0812034503647155 0.111953177063172 -0.0493766895052452 -0.16599744710269 0.0556715731688344 0.0383230695827242 0.228041343446111 0.24657436264523 -0.0115704022246146 -0.05414613306813 -0.0525513496600068 0.157107692996845 -0.147116277805408 0.0976625457516848 0.0101058458186942 -0.00813511796017754 2.85540152779639e-05 -0.0419780517599726 -0.209974518895031 0.152880889565004 0.030306958907564 -0.01188965796252 0.211395310027657 0.337873732042916 -0.30965385115794 -0.0401999183157126 -0.18633840892817 -0.190398869237541 -0.104117962401845 -0.167011635250945 0.0847119989512212 0.0817040419893515 0.000476312741614277 -0.0568944958317487 -0.0482050247236153 -0.147351155033781 0.0609709969952369 -0.062084020353477 -0.0339967497441677 0.225847389982787 -0.0151035607047511 -0.00774239129673884 -0.00127409716903861 0.0315045108844211 0.0212548002782706 -0.0321449499548519 0.100324201648983 0.0373680652777089 0.000946160370574653 0.00137007165305958 0.0890194697147016 0.0148791050385259 0.0296763532016736 -0.00276105410364017 -0.0639754190861109 -0.0105250588264117 -0.0499281679010853 0.0999824809826957 -0.0430546791173008 0.00326221453031097 0.0420461411840131 0.0458109256266497 0.0197032590388012 -0.0113304446248858 -0.0562209213338452 -0.0932526759884895 -0.037476216387594 -0.0378293004602606 -0.0366485891792708 -0.0356182138114096 -0.0477648969128251 0.0170642618842693 0.0269876192740022 0.0185263409796554 0.0103614568659262 -0.0375070082749536 0.0079866767308229 -0.000906954058969246 0.00934198953613199 0.0309370192828 -0.0168438149986792 0.0118828666412872 -0.0933638891306081
DPCh_plate1_G05_S77 0.0849427440958041 0.0726744908628648 0.0224670730153418 -0.0422456396623753 0.0412728996981531 0.0016452693620328 0.00493619731666184 0.0163026422629185 -0.00937303699329887 0.00884461267772652 0.0126060090213348 0.0600853655454878 -0.00394083987323597 -0.0222728400947116 0.0380050576764175 0.0948690014820419 0.0162909199378913 0.0316235511392397 -0.0467628508811545 0.00211055683835426 -0.0123663024093789 0.0263532799514287 -0.0445942191572056 -0.0233632992596281 0.0500032805559045 -0.041186679926944 0.0563543193842511 -0.119085305783094 -0.0300304710376536 0.0227839603878434 0.067134161793142 0.00491864876259945 0.0407552977505774 -0.0112159598314174 0.0129886367185214 -0.0460726657480336 0.0969300113340661 -0.0118988462423808 0.075328454122377 -0.0147671960348228 0.0985856185240587 -0.01615678573933 -0.0360895294882542 0.0927472681004962 -0.04029005663192 0.0273903710647345 -0.114027470016147 -0.0314833996864273 0.151004719186971 0.0568602416476639 0.1175812756536 0.037933390398273 -0.0772281051892842 0.157041030641632 -0.0828681855826741 0.0381358648293714 0.0139711160192923 -0.0893459189877429 0.0230370382098704 -0.131450355769315 -0.00485871790596359 0.0536328122123686 -0.0206657444995613 0.0843862940442915 -0.0709211574252137 -0.118241907776487 -0.247276196038999 0.159663586545395 -0.0888927442128131 0.103406545989668 -0.211012543602332 0.0682377112965536 -0.168309912767229 0.237235235682109 -0.0570347030610619 0.42482025525322 0.091410607931811 -0.213464384439125 -0.0542498656218963 0.0946602953072946 0.0592835223740932 -0.127954163461506 -0.0120915068069315 -0.150473096241015 -0.0871504461437917 0.0190363524003127 0.190269826657405 -0.0360335385131289 0.212545934798619 0.0530024636745098 0.0648168793357252 -0.081505333201445 0.0735234763861938 0.131720875276334 -0.00960783323459441 0.0950808029949642 0.00220447799373768 -0.0502614459544397 0.156216549364191 0.0104413134534633 0.079227118327841 0.0477031196755765 -0.134201163475373 -0.0345094407220693 -0.0108771334933253 -0.0930307725002587 -0.0435315141473109 0.00502425771398897 0.0214203314558578 -0.0177927468587348 0.0110008448795549 -0.0134934056095456 0.00758066592836093 -0.0920523682830517
DPCh_plate1_G06_S78 0.0826668234616137 0.0991717142008449 -0.0384254527497356 0.0375792530484386 0.192133545348226 -0.167603707780261 -0.222004621878916 -0.514859815172913 0.011604964619881 -0.0443434977649305 -0.035272690573856 0.00914231060040456 0.0394537828861221 0.0179279212513055 -0.0291155024690072 -0.0311819437388258 -0.00109033183485151 0.00675796861130163 -0.0420355926303181 0.0293019150302135 -0.00975362975560799 -0.0366531064124913 -0.00873042061128648 -0.00409465096249642 -0.0107985276719047 0.0985348369301605 0.0129761659170322 -0.00348882005910436 -0.0382243261631041 0.049356585698692 -0.0337457026741798 0.0167585927505752 -0.0296807706356859 -0.000216795852318388 0.00479486280052018 0.0292854381892211 0.0106980400344863 0.0253242130688996 -0.0108478279850664 -0.00302333381888249 0.00707339172402535 0.0559111935383102 0.00134409149469096 -0.0223548953133363 0.00342714293506186 0.0489491154989478 0.0146685335159529 -0.0235435014327158 -0.0070454231055088 0.0156609727428854 0.00345565243592949 0.0220012686299075 -0.0385007932840163 0.0269835008942528 -0.0251437816639465 0.0312320407637071 -0.02040987354875 -0.0159613684742254 -0.0377937299903293 -0.000394181919573885 0.0317736008649974 -0.021729269482468 -0.00186750184146219 -0.0227824155224147 -0.044750550973832 0.0630243522852373 -0.0184811451942935 0.0102036862628356 0.036136129469542 -0.00875655955526176 0.019975684428166 0.00328177413472022 0.062467716336084 0.00355309213160644 0.00342674258378063 0.0605686889169076 -0.0967984801718414 -0.0923949355069141 -0.024769603150488 -0.0344023096412267 0.0813926394680486 0.00980209979180989 0.11136566586118 0.121490763310851 -0.0557293550356408 0.0686313061492262 0.0457725309699655 0.14171944650347 -0.0285315733408695 -0.0350364086426048 -0.0678226161787829 -0.0129622306040246 0.164727762050507 -0.0726991869970106 -0.0527011183248615 -0.120952941031549 0.117162117336084 -0.028688426709014 -0.338886260607871 -0.131834234524111 0.246775853890236 -0.264331427196539 -0.191622066349902 -0.119713356006329 0.0188053328526889 0.0526499051038762 -0.181739113773723 0.0703113729635355 0.129828581793364 -0.0345643968497086 -0.00917284801337574 -0.0631420964662534 -0.00412366953966237 -0.0913542783981728
DPCh_plate1_G07_S79 0.0814867756470351 0.0448698958951117 -0.0113127042944907 0.0658652655455008 -0.169951954789443 0.0441866892485149 -0.00720387187560705 -0.0270155711972844 0.0132654443350892 -0.0070949080264783 -0.00799490429771985 0.025532784593164 -0.0431352326895667 -0.0727746331559961 0.0912203087856236 0.0113901568660597 0.0798641960458526 0.1020860560038 0.0177481521632296 -0.199195289907639 -0.0498190162441131 -0.107157026021201 0.0244548349750985 -0.215808321842856 -0.0513648420948696 -0.108838121061447 0.0523493739443879 -0.077379530745813 -0.00102391813738304 0.182671212083127 -0.150121196469477 0.146709699311428 0.013602093310669 -0.137532084096553 -0.00776291690492712 0.0672977241715307 -0.0545992516088524 0.00876645436246661 -0.146499114673258 0.075330969947283 0.0367696561400091 -0.000826148469585054 0.0703344784491541 -0.273117193639246 -0.0582949605974943 0.122755461109328 0.131211217578291 -0.0247649520848837 0.0698924802704794 0.120516696800132 0.0879135583007576 -0.0618192278685283 0.118389400122831 -0.215224895577808 -0.125723076029006 -0.190755843313677 -0.114287072226838 -0.206334814865941 -0.02585978155552 0.0160237228613861 -0.0158933550673975 0.0404910718448439 0.00971763067647737 0.148985386413217 0.174557399248611 0.0889132074612833 0.130415720443898 -0.0696013430161339 -0.00339363116974365 -0.028244396207927 0.113572955801937 0.25299975946741 0.225397790864808 0.103304974263629 0.0856239215228457 0.115036177747616 -0.0526672866567624 -0.0131414322104404 -0.0226387661006182 0.069740616567057 -0.0873119498984162 -0.0744555661286764 0.075813765130636 -0.160533980471991 -0.0214470654747157 -0.0391472015640311 0.000762743731298025 -0.0437730392428662 0.0448704524030847 0.00046929167991788 -0.0258875496973532 -0.103075960577806 0.0157144566030796 -0.0306197719559879 -0.00111047669257564 -0.0371519339239985 0.0305742069615901 -0.0243235212846107 -0.0102593218890919 0.084474346869927 -0.0372388534865783 0.044898717830003 -0.0176852329159625 -0.0870293550142219 -0.00172564751170366 -0.0244429926471699 0.0234356700488314 0.0303070145985318 -0.00475739767365165 0.0113646494942831 -0.031893362809975 -0.00700239544730636 0.0103539038460971 -0.092751443992097
DPCh_plate1_G08_S80 0.0820869524692555 0.0395162810390811 -0.0526903001117729 0.106749025399509 -0.154732231471357 0.0355308648930193 -0.059183357560345 -0.0669068681842965 -0.000977260002251835 -0.000534073517351026 0.00498230779217172 -0.0973746464747377 0.0775421638082591 0.0414676148043641 0.00302761923991226 -0.0784206059010177 -0.0916928545025321 -0.108227932696922 0.169093902176442 0.0599813665710743 0.144987673081423 0.231615493503847 -0.0394041539830289 -0.176203271673109 0.245845116898453 -0.197512535933194 0.100511543812464 -0.202193109212082 0.269421564631395 0.156300269048951 0.145539615186016 -0.0197147229886809 0.164536289125964 -0.248575252343837 -0.0979114734900875 0.0513989904926667 0.225551675083687 -0.120826487685528 -0.138458183497638 -0.0673429774759709 0.00372168423354288 -0.054521360894685 0.00365777913303035 0.0564699376826487 0.177996150355544 -0.120657447213281 0.0974364066143189 0.08039549386336 -0.226236698907552 -0.081760825262577 0.0448796899448808 0.0582493919510554 -0.0445602874181796 0.0301615708187922 0.0278709032429429 0.154578564308277 0.131873391314722 0.0639007779082048 0.0158310838598953 0.0482350572166665 -0.193860361388841 0.0410460530393532 -0.0590983119366701 0.0286701357036729 0.102156082427779 0.0108315864305903 -0.0133787608047976 -0.00811825881285577 -0.0374302443469734 0.00842147413192191 -0.000762090567106452 -0.0417521160653955 0.0507337351640036 0.00196034139073516 0.0122570939911025 0.0609031424097998 -0.0213374513193251 -0.0193869104780702 0.0330345604657733 0.0260369068661722 0.0339663423532331 0.0480458106803937 -0.0132484744979002 -0.00167033554720604 0.0304587941888093 -0.10879307927868 -0.0388689192473976 0.0240920403519783 -0.0242330289913566 -0.0812166618753405 -0.0273256161024267 -0.00130834609235978 -0.0197045576198964 -0.0417439215212197 -0.0016859300703261 -0.0239881329772106 0.0070037455499133 0.00328983134167864 0.0238665046230431 -0.0191698383697051 0.0096782982566043 -0.0311215068944041 -0.0330005339898889 0.0480242994137474 -0.0058170449470541 0.0620720356534704 0.00821384394722794 0.0476116745869324 -0.00783754120372473 0.0272799824508843 -0.0146588233846381 -0.0244576243324507 0.0358989972348366 -0.0918845647382045
